ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.33287,-8.01858,-2.14147,-1.47231,-0.06856,1.87837,1.80596,-0.65691,4.67657,2,2019-06-21 10:49:30:323
6.33287,-8.01858,-2.14147,-1.47231,-0.06856,1.87837,1.80596,-0.65691,4.67657,10,2019-06-21 10:49:30:331
5.24948,-7.57366,-1.98836,-1.05959,-0.70776,1.87495,1.84111,-0.19778,4.45712,18,2019-06-21 10:49:30:339
5.24948,-7.57366,-1.98836,-1.05959,-0.70776,1.87495,1.92846,0.63952,4.0683,25,2019-06-21 10:49:30:346
4.4954,-7.32489,-1.88788,-0.17945,-1.61737,1.97176,1.97427,1.09332,3.81583,34,2019-06-21 10:49:30:355
3.32133,-7.08091,-1.96444,-0.17945,-1.61737,1.97176,1.97427,1.09332,3.81583,42,2019-06-21 10:49:30:363
3.32133,-7.08091,-1.96444,0.89617,-2.32524,2.3416,1.93379,1.53541,3.49093,50,2019-06-21 10:49:30:371
2.05182,-6.83214,-1.51945,1.59446,-2.56262,1.89035,1.84324,1.72076,3.24911,58,2019-06-21 10:49:30:379
0.82525,-6.70297,-0.44764,1.59446,-2.56262,1.89035,1.78039,1.67815,3.03286,66,2019-06-21 10:49:30:387
0.82525,-6.70297,-0.44764,1.59446,-2.56262,1.89035,1.78039,1.67815,3.03286,74,2019-06-21 10:49:30:395
-0.12451,-6.75559,0.31794,2.52252,-2.59784,1.08724,1.71754,1.3916,2.84857,82,2019-06-21 10:49:30:403
-0.12451,-6.75559,0.31794,2.52252,-2.59784,1.08724,1.67813,0.76522,2.63552,90,2019-06-21 10:49:30:411
-0.53496,-6.61685,0.34664,2.47475,-3.1305,1.3568,1.65363,0.23259,2.46295,97,2019-06-21 10:49:30:418
-0.32975,-5.97101,0.07869,2.47475,-3.1305,1.3568,1.65363,0.23259,2.46295,106,2019-06-21 10:49:30:427
-0.32975,-5.97101,0.07869,1.901,-3.69612,1.73325,1.62273,-0.24891,2.31701,114,2019-06-21 10:49:30:435
0.30023,-5.55958,-0.69168,1.901,-3.69612,1.73325,1.52899,-0.75811,2.14976,122,2019-06-21 10:49:30:443
0.85384,-5.37301,-1.47162,0.51907,-4.14149,3.31277,1.52899,-0.75811,2.14976,130,2019-06-21 10:49:30:451
0.85384,-5.37301,-1.47162,0.51907,-4.14149,3.31277,1.46614,-0.8657,2.023,138,2019-06-21 10:49:30:459
1.0495,-5.35387,-1.8257,0.51907,-4.14149,3.31277,1.42886,-0.86676,1.89623,146,2019-06-21 10:49:30:467
1.0495,-5.35387,-1.8257,-0.05062,-4.2866,4.16004,1.42886,-0.86676,1.89623,154,2019-06-21 10:49:30:475
1.12108,-5.08596,-2.14151,-0.05062,-4.2866,4.16004,1.39264,-0.81137,1.75668,162,2019-06-21 10:49:30:483
1.12108,-5.08596,-2.14151,-0.27868,-4.4626,4.73484,1.33724,-0.74106,1.59902,170,2019-06-21 10:49:30:491
0.8013,-5.04769,-2.33769,-0.27868,-4.4626,4.73484,1.33724,-0.74106,1.59902,178,2019-06-21 10:49:30:499
0.1904,-5.24862,-1.84007,-0.27868,-4.4626,4.73484,1.21474,-0.6388,1.39555,185,2019-06-21 10:49:30:506
0.1904,-5.24862,-1.84007,0.32162,-4.13182,4.13461,1.09543,-0.65797,1.23683,195,2019-06-21 10:49:30:516
-0.11983,-5.85619,-0.49552,0.32162,-4.13182,4.13461,1.00914,-0.77515,1.05254,202,2019-06-21 10:49:30:523
-0.11983,-5.85619,-0.49552,0.32162,-4.13182,4.13461,1.00914,-0.77515,1.05254,209,2019-06-21 10:49:30:530
-0.47778,-6.45418,0.29877,0.74899,-2.95765,2.45439,0.96973,-0.81989,0.92258,218,2019-06-21 10:49:30:539
-0.47778,-6.45418,0.29877,0.74899,-2.95765,2.45439,0.91434,-0.66862,0.73403,225,2019-06-21 10:49:30:546
0.11401,-7.27703,2.54288,-0.01904,-1.96181,0.11654,0.81101,-0.50351,0.60406,234,2019-06-21 10:49:30:555
0.14263,-7.97071,4.35156,-0.01904,-1.96181,0.11654,0.81101,-0.50351,0.60406,242,2019-06-21 10:49:30:563
0.14263,-7.97071,4.35156,0.04022,-0.87162,-2.57528,0.58197,-0.3075,0.48369,250,2019-06-21 10:49:30:571
-0.13896,-8.72658,6.40427,0.04022,-0.87162,-2.57528,0.41366,-0.17114,0.41977,259,2019-06-21 10:49:30:580
-0.13896,-8.72658,6.40427,0.04022,-0.87162,-2.57528,0.41366,-0.17114,0.41977,266,2019-06-21 10:49:30:587
-0.3251,-9.40591,7.44259,0.33316,0.12473,-4.2652,0.25281,-0.1818,0.3974,274,2019-06-21 10:49:30:595
-0.2058,-9.86996,7.30382,0.33316,0.12473,-4.2652,0.08343,-0.14025,0.40806,281,2019-06-21 10:49:30:602
-0.2058,-9.86996,7.30382,-0.02929,0.94586,-4.06697,0.08343,-0.14025,0.40806,290,2019-06-21 10:49:30:611
0.05191,-10.44882,7.26554,-0.02929,0.94586,-4.06697,-0.08168,-0.0316,0.41019,298,2019-06-21 10:49:30:619
0.05191,-10.44882,7.26554,-0.02929,0.94586,-4.06697,-0.17649,0.10902,0.40912,306,2019-06-21 10:49:30:627
0.08054,-10.76456,6.43297,-0.21519,1.50069,-3.20828,-0.17649,0.10902,0.40912,314,2019-06-21 10:49:30:635
0.08054,-10.76456,6.43297,-0.21519,1.50069,-3.20828,-0.23295,0.23366,0.40166,322,2019-06-21 10:49:30:643
-0.00538,-10.77891,5.56212,-0.19368,1.52438,-2.10269,-0.27236,0.3764,0.37716,330,2019-06-21 10:49:30:651
-0.07221,-10.73586,5.06448,-0.19368,1.52438,-2.10269,-0.29367,0.52021,0.33881,337,2019-06-21 10:49:30:658
-0.07221,-10.73586,5.06448,-0.19368,1.52438,-2.10269,-0.29367,0.52021,0.33881,346,2019-06-21 10:49:30:667
-0.39198,-10.59712,4.62427,0.07528,1.30901,-1.48312,-0.30965,0.6832,0.2504,354,2019-06-21 10:49:30:675
-0.8072,-10.39619,4.56685,0.44634,1.10017,-1.454,-0.31604,0.7844,0.16411,362,2019-06-21 10:49:30:683
-0.8072,-10.39619,4.56685,0.44634,1.10017,-1.454,-0.31604,0.7844,0.16411,370,2019-06-21 10:49:30:691
-1.44674,-10.15699,4.55728,0.44634,1.10017,-1.454,-0.31178,0.81955,0.04054,378,2019-06-21 10:49:30:699
-1.75697,-9.94649,4.59556,1.19183,0.81612,-1.5644,-0.30965,0.77907,-0.07025,386,2019-06-21 10:49:30:707
-1.75697,-9.94649,4.59556,1.19183,0.81612,-1.5644,-0.30965,0.77907,-0.07025,394,2019-06-21 10:49:30:715
-1.88584,-9.65945,4.27018,1.43041,0.32959,-1.2731,-0.33202,0.65337,-0.23749,402,2019-06-21 10:49:30:723
-2.05289,-9.33892,4.1697,1.60897,-0.00229,-1.20645,-0.33202,0.65337,-0.23749,410,2019-06-21 10:49:30:731
-2.05289,-9.33892,4.1697,1.60897,-0.00229,-1.20645,-0.41085,0.56176,-0.46866,418,2019-06-21 10:49:30:739
-2.04336,-8.95141,4.08835,1.60897,-0.00229,-1.20645,-0.49926,0.43393,-0.6359,426,2019-06-21 10:49:30:747
-2.04336,-8.95141,4.08835,1.51191,-0.58159,-1.22296,-0.57596,0.32846,-0.76906,434,2019-06-21 10:49:30:755
-1.7236,-8.56391,3.92566,1.51191,-0.58159,-1.22296,-0.68036,0.2784,-0.89796,442,2019-06-21 10:49:30:763
-1.7236,-8.56391,3.92566,1.20965,-1.17015,-0.94391,-0.68036,0.2784,-0.89796,450,2019-06-21 10:49:30:771
-1.37521,-8.19554,3.67684,1.20965,-1.17015,-0.94391,-0.82736,0.24964,-1.05136,457,2019-06-21 10:49:30:778
-1.37521,-8.19554,3.67684,1.0333,-1.36515,-0.84873,-0.82736,0.24964,-1.05136,466,2019-06-21 10:49:30:787
-1.10319,-7.86544,3.57157,1.0333,-1.36515,-0.84873,-0.94774,0.2539,-1.16214,474,2019-06-21 10:49:30:795
-0.80252,-7.77933,3.45673,0.78702,-1.80734,-0.91085,-1.09155,0.25922,-1.30169,481,2019-06-21 10:49:30:802
-0.80252,-7.77933,3.45673,0.78702,-1.80734,-0.91085,-1.09155,0.25922,-1.30169,490,2019-06-21 10:49:30:811
-0.45414,-7.61667,3.23184,0.68962,-1.93512,-0.6873,-1.26625,0.23579,-1.4764,498,2019-06-21 10:49:30:819
-0.32529,-7.49228,3.07394,0.68962,-1.93512,-0.6873,-1.38023,0.21768,-1.5989,506,2019-06-21 10:49:30:827
-0.32529,-7.49228,3.07394,0.7648,-2.08809,-0.79973,-1.47078,0.16335,-1.71928,514,2019-06-21 10:49:30:835
-0.24893,-7.41574,2.84904,0.7648,-2.08809,-0.79973,-1.47078,0.16335,-1.71928,522,2019-06-21 10:49:30:843
-7.7E-4,-7.27222,2.49018,0.78759,-2.32191,-0.60079,-1.56026,0.02806,-1.85456,530,2019-06-21 10:49:30:851
-7.7E-4,-7.27222,2.49018,0.78759,-2.32191,-0.60079,-1.64016,-0.06994,-1.96322,537,2019-06-21 10:49:30:858
0.28558,-7.04258,2.20308,0.78759,-2.32191,-0.60079,-1.73284,-0.16688,-2.06655,546,2019-06-21 10:49:30:867
0.28558,-7.04258,2.20308,0.68081,-2.6313,-0.57601,-1.73284,-0.16688,-2.06655,553,2019-06-21 10:49:30:874
0.56238,-6.90863,2.1648,0.77256,-2.68258,-0.77236,-1.84575,-0.28513,-2.2093,562,2019-06-21 10:49:30:883
0.74372,-6.856,2.02603,0.77256,-2.68258,-0.77236,-1.92991,-0.40763,-2.31689,569,2019-06-21 10:49:30:890
0.74372,-6.856,2.02603,0.77256,-2.68258,-0.77236,-1.92991,-0.40763,-2.31689,578,2019-06-21 10:49:30:899
1.09689,-6.82252,1.81071,0.65122,-2.78764,-0.74731,-2.01939,-0.55357,-2.41383,586,2019-06-21 10:49:30:907
1.09689,-6.82252,1.81071,0.65122,-2.78764,-0.74731,-2.01939,-0.55357,-2.41383,594,2019-06-21 10:49:30:915
1.87004,-6.90384,1.25566,0.04643,-2.42788,-0.27181,-2.1355,-0.6814,-2.56296,601,2019-06-21 10:49:30:922
2.53341,-7.29134,0.15035,0.04643,-2.42788,-0.27181,-2.21966,-0.65477,-2.70677,610,2019-06-21 10:49:30:931
2.53341,-7.29134,0.15035,0.04643,-2.42788,-0.27181,-2.29103,-0.67288,-2.79306,618,2019-06-21 10:49:30:939
3.06793,-7.56881,-0.3712,-0.11522,-1.87892,0.41319,-2.29103,-0.67288,-2.79306,626,2019-06-21 10:49:30:947
3.06793,-7.56881,-0.3712,-0.11522,-1.87892,0.41319,-2.24842,-0.74639,-2.8133,634,2019-06-21 10:49:30:955
3.79813,-7.63579,-0.87362,-0.77919,-1.58075,0.9899,-2.13976,-0.90937,-2.74299,642,2019-06-21 10:49:30:963
