ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.0022,-4.1419,6.4356,-0.0967,-0.2818,1.5975,-2.228,0.5905,0.1934,3,2019-06-21 10:29:45:616
4.0022,-4.1419,6.4356,-0.4264,-0.1011,2.0165,-2.0117,0.6651,0.2349,11,2019-06-21 10:29:45:624
3.8542,-4.3093,5.9763,-0.4264,-0.1011,2.0165,-2.0117,0.6651,0.2349,19,2019-06-21 10:29:45:632
3.6108,-4.2902,6.4261,-0.4264,-0.1011,2.0165,-1.9553,0.6907,0.253,27,2019-06-21 10:29:45:640
3.6108,-4.2902,6.4261,-0.2823,-0.3509,1.4753,-1.7848,0.6353,0.383,35,2019-06-21 10:29:45:648
3.6204,-4.5438,6.3687,-0.2823,-0.3509,1.4753,-1.7848,0.6353,0.383,43,2019-06-21 10:29:45:656
3.6204,-4.5438,6.3687,-0.4725,-0.2968,1.4032,-1.6016,0.5373,0.5076,51,2019-06-21 10:29:45:664
3.649,-4.7542,6.4931,-0.4725,-0.2968,1.4032,-1.4652,0.4297,0.6035,59,2019-06-21 10:29:45:672
3.649,-4.7542,6.4931,-0.6325,-0.3396,1.273,-1.3438,0.2763,0.71,67,2019-06-21 10:29:45:680
3.8876,-4.9408,6.3734,-0.6325,-0.3396,1.273,-1.3438,0.2763,0.71,75,2019-06-21 10:29:45:688
4.0451,-5.1226,6.2347,-1.0066,-0.2889,1.3556,-1.1936,0.1101,0.841,83,2019-06-21 10:29:45:696
4.0451,-5.1226,6.2347,-1.0066,-0.2889,1.3556,-1.0242,0.0121,0.9763,91,2019-06-21 10:29:45:704
4.2933,-5.1513,6.0481,-1.2835,-0.3424,1.4048,-0.9017,-0.0422,1.1116,99,2019-06-21 10:29:45:712
4.4078,-5.3475,5.9189,-1.2835,-0.3424,1.4048,-0.9017,-0.0422,1.1116,107,2019-06-21 10:29:45:720
4.4078,-5.3475,5.9189,-1.5669,-0.252,1.5591,-0.7632,-0.0572,1.2501,115,2019-06-21 10:29:45:728
4.4078,-5.5245,5.737,-1.5669,-0.252,1.5591,-0.564,-0.0699,1.412,123,2019-06-21 10:29:45:736
4.1072,-5.7302,5.3112,-1.3203,-0.1185,2.0755,-0.4309,-0.0572,1.4972,131,2019-06-21 10:29:45:744
4.1072,-5.7302,5.3112,-1.3203,-0.1185,2.0755,-0.4309,-0.0572,1.4972,139,2019-06-21 10:29:45:752
3.606,-5.7493,5.5935,-1.3203,-0.1185,2.0755,-0.2018,-0.071,1.6698,147,2019-06-21 10:29:45:760
3.606,-5.7493,5.5935,-0.9701,-0.2637,1.4124,-0.0282,-0.2201,1.82,155,2019-06-21 10:29:45:768
3.5297,-5.8067,6.0863,-0.9701,-0.2637,1.4124,-0.0282,-0.2201,1.82,163,2019-06-21 10:29:45:776
3.5297,-5.8067,6.0863,-1.1443,-0.3366,1.0699,0.0645,-0.3416,1.9074,171,2019-06-21 10:29:45:784
3.5535,-5.8546,6.2825,-1.1443,-0.3366,1.0699,0.2094,-0.5632,2.0618,179,2019-06-21 10:29:45:792
3.4915,-5.845,6.1868,-1.2152,-0.2993,0.9905,0.3297,-0.7038,2.1833,187,2019-06-21 10:29:45:800
3.4915,-5.845,6.1868,-1.2152,-0.2993,0.9905,0.3297,-0.7038,2.1833,195,2019-06-21 10:29:45:808
3.3769,-5.8593,5.9045,-1.2142,-0.2988,1.3573,0.4778,-0.8018,2.3473,202,2019-06-21 10:29:45:815
3.3769,-5.8593,5.9045,-1.2142,-0.2988,1.3573,0.611,-0.7847,2.4858,211,2019-06-21 10:29:45:824
3.1479,-5.9981,6.0481,-1.2142,-0.2988,1.3573,0.611,-0.7847,2.4858,218,2019-06-21 10:29:45:831
3.1479,-5.9981,6.0481,-0.8695,-0.278,1.2553,0.7867,-0.7581,2.6222,227,2019-06-21 10:29:45:840
2.5704,-5.845,6.0959,-0.5935,-0.294,1.2516,0.9966,-0.708,2.7937,235,2019-06-21 10:29:45:848
2.0883,-5.6154,6.4835,-0.5935,-0.294,1.2516,0.9966,-0.708,2.7937,243,2019-06-21 10:29:45:856
2.0883,-5.6154,6.4835,-0.5935,-0.294,1.2516,1.1745,-0.7102,2.9481,251,2019-06-21 10:29:45:864
1.5824,-5.2518,6.9333,-0.1196,-0.7806,0.8116,1.248,-0.6963,3.028,259,2019-06-21 10:29:45:872
1.5824,-5.2518,6.9333,-0.1196,-0.7806,0.8116,1.248,-0.6963,3.028,267,2019-06-21 10:29:45:880
1.1815,-4.96,7.517,0.1661,-1.0527,0.1163,1.3183,-0.6186,3.061,275,2019-06-21 10:29:45:888
1.1815,-4.96,7.517,0.1661,-1.0527,0.1163,1.3204,-0.5355,3.0259,283,2019-06-21 10:29:45:896
0.7568,-4.3954,7.9764,0.1661,-1.0527,0.1163,1.3204,-0.5355,3.0259,291,2019-06-21 10:29:45:904
0.7568,-4.3954,7.9764,0.5756,-1.6527,-0.4798,1.2352,-0.2329,2.8203,299,2019-06-21 10:29:45:912
-0.2407,-3.8214,8.7802,0.5756,-1.6527,-0.4798,1.1266,0.0259,2.5764,307,2019-06-21 10:29:45:920
-0.2407,-3.8214,8.7802,-2.7015,-5.6317,3.187,0.8954,1.1658,1.7881,315,2019-06-21 10:29:45:928
1.4106,0.843,-4.7132,-2.7015,-5.6317,3.187,0.8954,1.1658,1.7881,323,2019-06-21 10:29:45:936
-14.7828,-0.0563,15.5939,17.4429,-5.1192,-5.9421,0.2392,7.2601,-2.18,331,2019-06-21 10:29:45:944
-14.7828,-0.0563,15.5939,17.4429,-5.1192,-5.9421,-0.2988,4.19,-2.5998,339,2019-06-21 10:29:45:952
-18.787,-4.9934,12.345,17.4429,-5.1192,-5.9421,-1.1584,0.6534,-1.2096,347,2019-06-21 10:29:45:960
-18.787,-4.9934,12.345,10.9687,1.2577,-12.1927,-1.1584,0.6534,-1.2096,355,2019-06-21 10:29:45:968
-6.0394,-8.2609,18.7758,4.4199,2.6051,-8.6983,-0.7217,-3.4554,-0.2125,363,2019-06-21 10:29:45:976
-6.0394,-8.2609,18.7758,4.4199,2.6051,-8.6983,0.9423,-3.4266,-0.9422,371,2019-06-21 10:29:45:984
0.4704,-6.2708,2.3254,4.4199,2.6051,-8.6983,0.9423,-3.4266,-0.9422,378,2019-06-21 10:29:45:991
0.4704,-6.2708,2.3254,-0.9491,-2.6844,8.7008,0.4778,-3.0463,-1.5782,387,2019-06-21 10:29:46:000
0.6804,-2.1517,4.1437,-0.9491,-2.6844,8.7008,-1.4311,-2.7416,-1.7103,395,2019-06-21 10:29:46:008
2.4653,-3.697,11.5698,-1.3303,-1.8317,-2.0785,-1.4311,-2.7416,-1.7103,403,2019-06-21 10:29:46:016
2.4653,-3.697,11.5698,-1.3303,-1.8317,-2.0785,-0.2977,-1.9107,-1.494,411,2019-06-21 10:29:46:024
5.7059,-6.3138,1.646,-3.6661,0.2318,5.1324,-0.0239,-0.3789,-1.3396,418,2019-06-21 10:29:46:031
5.7059,-6.3138,1.646,-3.6661,0.2318,5.1324,-0.6716,0.4648,-1.4759,427,2019-06-21 10:29:46:040
5.7536,-7.0745,6.3926,-3.378,1.1647,0.6458,-0.6716,0.4648,-1.4759,434,2019-06-21 10:29:46:047
5.7536,-7.0745,6.3926,-3.378,1.1647,0.6458,-0.1528,1.3628,-1.5057,443,2019-06-21 10:29:46:056
3.5153,-6.9453,7.2969,-3.378,1.1647,0.6458,-0.1528,1.3628,-1.5057,450,2019-06-21 10:29:46:063
2.5703,-6.3617,6.0098,-1.3308,0.7589,1.8883,0.0677,1.5162,-1.3449,459,2019-06-21 10:29:46:072
2.5703,-6.3617,6.0098,-1.3308,0.7589,1.8883,-0.2114,1.0827,-1.1649,466,2019-06-21 10:29:46:079
1.7399,-6.3952,9.2731,-0.0072,0.5431,-1.5927,-0.0655,0.3327,-0.825,475,2019-06-21 10:29:46:088
1.7399,-6.3952,9.2731,-0.0072,0.5431,-1.5927,-0.0655,0.3327,-0.825,483,2019-06-21 10:29:46:096
2.661,-6.687,7.5505,-0.0072,0.5431,-1.5927,0.0432,-0.3703,-0.5332,491,2019-06-21 10:29:46:104
3.6442,-6.4669,6.6988,-1.5433,0.7531,1.0356,-0.0527,-0.9328,-0.2157,499,2019-06-21 10:29:46:112
3.6442,-6.4669,6.6988,-1.5433,0.7531,1.0356,-0.0527,-0.9328,-0.2157,506,2019-06-21 10:29:46:119
5.5818,-6.5435,6.3638,-3.8345,0.786,1.5625,0.106,-1.2598,0.3052,515,2019-06-21 10:29:46:128
5.5818,-6.5435,6.3638,-3.8345,0.786,1.5625,0.106,-1.2598,0.3052,523,2019-06-21 10:29:46:136
6.5554,-6.4143,5.0719,-3.8345,0.786,1.5625,0.3233,-0.9413,0.8027,531,2019-06-21 10:29:46:144
6.3454,-6.0411,5.4308,-4.3622,0.3531,2.3415,0.4363,-0.6303,1.1553,539,2019-06-21 10:29:46:152
6.3454,-6.0411,5.4308,-4.3622,0.3531,2.3415,0.6035,-0.3192,1.4834,547,2019-06-21 10:29:46:160
5.4052,-5.8976,5.9763,-3.0779,0.0587,1.5135,0.6035,-0.3192,1.4834,555,2019-06-21 10:29:46:168
5.4052,-5.711,6.5313,-3.0779,0.0587,1.5135,0.7495,-0.136,1.7657,563,2019-06-21 10:29:46:176
4.2646,-5.711,6.5313,-3.0779,0.0587,1.5135,0.8826,-0.1349,2.0906,571,2019-06-21 10:29:46:184
4.2646,-5.711,6.5313,-1.0127,-0.4136,0.3261,0.8826,-0.1349,2.0906,579,2019-06-21 10:29:46:192
2.5512,-5.1752,7.6797,-1.0127,-0.4136,0.3261,0.9945,-0.2138,2.3058,587,2019-06-21 10:29:46:200
1.611,-4.7112,7.962,0.0431,-0.9699,-0.1373,1.0605,-0.3277,2.4432,594,2019-06-21 10:29:46:207
1.611,-4.7112,7.962,0.0431,-0.9699,-0.1373,1.0605,-0.3277,2.4432,603,2019-06-21 10:29:46:216
4.6846,-1.4868,2.4307,0.0431,-0.9699,-0.1373,1.0222,-0.4119,2.3697,611,2019-06-21 10:29:46:224
4.6846,-1.4868,2.4307,-2.6882,-3.9901,16.8738,0.4459,6.1288,-0.7047,619,2019-06-21 10:29:46:232
-3.7247,-1.4198,15.0819,-2.6882,-3.9901,16.8738,0.1881,6.5006,-3.3327,627,2019-06-21 10:29:46:240
-3.7247,-1.4198,15.0819,20.1048,-4.9122,-3.4598,0.1881,6.5006,-3.3327,635,2019-06-21 10:29:46:248
-20.9299,-0.9462,10.297,20.1048,-4.9122,-3.4598,-0.4788,2.8553,-2.702,643,2019-06-21 10:29:46:256
-10.3682,-6.8018,21.2735,20.1048,-4.9122,-3.4598,-1.266,-1.1565,-0.8442,650,2019-06-21 10:29:46:263
-10.3682,-6.8018,21.2735,9.1437,1.9319,-14.5023,-0.1944,-4.1446,-0.0474,659,2019-06-21 10:29:46:272
-0.7514,-9.7057,11.9956,9.1437,1.9319,-14.5023,-0.1944,-4.1446,-0.0474,666,2019-06-21 10:29:46:279
-0.7514,-9.7057,11.9956,-0.2257,1.4027,5.6397,1.0009,-3.3286,-0.8783,675,2019-06-21 10:29:46:288
2.2505,-4.4098,-0.713,-0.2257,1.4027,5.6397,-0.4127,-3.0878,-1.788,682,2019-06-21 10:29:46:295
0.6898,-2.3287,7.9907,-0.0363,-2.6856,5.587,-0.4127,-3.0878,-1.788,691,2019-06-21 10:29:46:304
