ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.7586,-3.9642,8.0993,1.791,0.6068,0.245,-3.1556,1.3255,-0.2764,3,2019-06-21 10:29:54:219
1.7586,-3.9642,8.0993,1.4868,0.4663,0.688,-3.0789,0.8888,-0.2988,11,2019-06-21 10:29:54:227
2.1166,-4.0312,7.7357,1.4868,0.4663,0.688,-3.0789,0.8888,-0.2988,19,2019-06-21 10:29:54:235
2.1166,-4.0312,7.7357,1.4868,0.4663,0.688,-2.9479,0.5383,-0.3158,27,2019-06-21 10:29:54:243
2.9756,-4.1269,7.0227,0.338,0.0609,1.2673,-2.9479,0.5383,-0.3158,35,2019-06-21 10:29:54:251
2.9756,-4.1269,7.0227,0.338,0.0609,1.2673,-2.7796,0.3721,-0.2956,43,2019-06-21 10:29:54:259
3.3956,-4.1747,6.5634,-0.3305,-0.3053,1.6852,-2.5836,0.3135,-0.1997,52,2019-06-21 10:29:54:268
3.3956,-4.1747,6.5634,-0.3305,-0.3053,1.6852,-2.5836,0.3135,-0.1997,59,2019-06-21 10:29:54:275
4.1688,-4.4761,5.97,-1.0463,-0.2417,2.0669,-2.4249,0.3189,-0.1368,67,2019-06-21 10:29:54:283
4.1688,-4.4761,5.97,-1.0463,-0.2417,2.0669,-2.1745,0.3327,-0.0228,75,2019-06-21 10:29:54:291
4.2601,-4.768,5.5492,-1.0463,-0.2417,2.0669,-2.1745,0.3327,-0.0228,82,2019-06-21 10:29:54:298
4.2601,-4.768,5.5492,-0.9655,-0.1981,2.2003,-1.9274,0.3412,0.1497,91,2019-06-21 10:29:54:307
4.1408,-5.1794,5.4104,-0.9655,-0.1981,2.2003,-1.7016,0.3125,0.3202,99,2019-06-21 10:29:54:315
4.1408,-5.1794,5.4104,-0.9655,-0.1981,2.2003,-1.7016,0.3125,0.3202,107,2019-06-21 10:29:54:323
4.0072,-5.4091,5.664,-0.8556,-0.1169,1.8038,-1.4853,0.1889,0.5013,115,2019-06-21 10:29:54:331
4.0072,-5.4091,5.664,-0.8556,-0.1169,1.8038,-1.2701,-0.0337,0.6994,123,2019-06-21 10:29:54:339
3.7256,-5.6243,5.8554,-0.621,-0.0644,1.4,-1.0592,-0.316,0.8997,131,2019-06-21 10:29:54:347
3.759,-5.9401,5.8985,-0.621,-0.0644,1.4,-1.0592,-0.316,0.8997,139,2019-06-21 10:29:54:355
3.759,-5.9401,5.8985,-0.7388,0.123,1.3929,-0.8195,-0.7581,1.1383,147,2019-06-21 10:29:54:363
3.8688,-6.1123,5.7023,-0.7388,0.123,1.3929,-0.6278,-1.1096,1.313,156,2019-06-21 10:29:54:372
3.8688,-6.1123,5.7023,-0.7388,0.123,1.3929,-0.4691,-1.3813,1.4728,163,2019-06-21 10:29:54:379
4.747,-6.1554,4.6161,-1.8663,0.0736,2.5211,-0.4691,-1.3813,1.4728,171,2019-06-21 10:29:54:387
4.747,-6.1554,4.6161,-1.8663,0.0736,2.5211,-0.3061,-1.4985,1.672,178,2019-06-21 10:29:54:394
5.606,-6.2941,3.9558,-2.5097,0.0807,2.9755,-0.1271,-1.2407,1.7806,187,2019-06-21 10:29:54:403
5.606,-6.2941,3.9558,-2.5097,0.0807,2.9755,-0.1271,-1.2407,1.7806,195,2019-06-21 10:29:54:411
6.1692,-6.4663,3.8792,-2.9555,0.1148,2.8456,0.0028,-0.9658,1.8563,203,2019-06-21 10:29:54:419
5.5965,-6.3994,4.1616,-2.9555,0.1148,2.8456,0.2308,-0.5216,1.9905,211,2019-06-21 10:29:54:427
5.5965,-6.3994,4.1616,-2.0301,-0.2338,1.9957,0.3672,-0.3107,2.0906,220,2019-06-21 10:29:54:436
4.6372,-6.3898,5.4056,-2.0301,-0.2338,1.9957,0.3672,-0.3107,2.0906,227,2019-06-21 10:29:54:443
4.6372,-6.3898,5.4056,-2.0301,-0.2338,1.9957,0.5099,-0.3277,2.2121,235,2019-06-21 10:29:54:451
3.4822,-6.4041,5.7501,-0.8025,-0.095,1.0921,0.6974,-0.4055,2.3261,242,2019-06-21 10:29:54:458
3.4822,-6.4041,5.7501,-0.8025,-0.095,1.0921,0.837,-0.5472,2.4624,251,2019-06-21 10:29:54:467
2.7711,-6.1315,6.3722,-0.2312,-0.4575,0.4846,0.9605,-0.8018,2.6094,259,2019-06-21 10:29:54:475
2.7711,-6.1315,6.3722,-0.2312,-0.4575,0.4846,0.9605,-0.8018,2.6094,267,2019-06-21 10:29:54:483
2.5182,-5.8444,6.7263,-0.2312,-0.4575,0.4846,1.1491,-0.9967,2.8086,275,2019-06-21 10:29:54:491
