ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.6404,-6.2317,5.9745,0.568,0.4011,1.2507,-1.1731,-0.3682,0.873,3,2019-06-21 10:30:02:971
2.6404,-6.2317,5.9745,0.568,0.4011,1.2507,-0.958,-0.8742,1.0126,11,2019-06-21 10:30:02:979
3.5615,-6.2221,5.185,-0.4869,0.1815,1.8825,-0.958,-0.8742,1.0126,19,2019-06-21 10:30:02:987
3.5615,-6.2221,5.185,-0.4869,0.1815,1.8825,-0.8802,-1.1821,1.117,27,2019-06-21 10:30:02:995
4.726,-6.4517,4.5678,-2.0873,0.3333,2.5805,-0.7907,-1.1768,1.1756,35,2019-06-21 10:30:03:003
5.7474,-6.7483,4.0175,-2.0873,0.3333,2.5805,-0.6149,-0.8934,1.2512,43,2019-06-21 10:30:03:011
5.7474,-6.7483,4.0175,-2.7223,0.4514,2.8071,-0.6149,-0.8934,1.2512,51,2019-06-21 10:30:03:019
6.0623,-6.8775,3.8117,-2.7223,0.4514,2.8071,-0.4839,-0.5344,1.2992,59,2019-06-21 10:30:03:027
6.0623,-6.8775,3.8117,-2.4596,0.3631,2.3634,-0.3518,-0.1285,1.3386,67,2019-06-21 10:30:03:035
5.3417,-6.7531,4.4673,-2.4596,0.3631,2.3634,-0.2219,0.1878,1.3769,75,2019-06-21 10:30:03:043
5.3417,-6.7531,4.4673,-1.7964,0.1005,2.0729,-0.1271,0.3263,1.4302,83,2019-06-21 10:30:03:051
4.1056,-6.6144,4.8596,-1.7964,0.1005,2.0729,-0.1271,0.3263,1.4302,90,2019-06-21 10:30:03:058
4.1056,-6.6144,4.8596,-0.69,-0.1,1.2705,-0.0259,0.3018,1.5175,99,2019-06-21 10:30:03:067
3.3324,-6.5809,5.63,-0.4249,-0.1007,0.893,-0.0259,0.3018,1.5175,106,2019-06-21 10:30:03:074
3.089,-6.6479,5.8262,-0.4249,-0.1007,0.893,0.0945,0.0728,1.6443,115,2019-06-21 10:30:03:083
3.089,-6.6479,5.8262,-0.4249,-0.1007,0.893,0.2543,-0.3011,1.8275,123,2019-06-21 10:30:03:091
3.2513,-6.777,6.0032,-0.7095,-0.0121,0.6061,0.2543,-0.3011,1.8275,131,2019-06-21 10:30:03:099
3.2513,-6.777,6.0032,-0.7095,-0.0121,0.6061,0.3459,-0.5344,1.9372,139,2019-06-21 10:30:03:107
3.404,-6.7053,5.9314,-1.1027,-0.212,0.7932,0.4844,-0.7421,2.0843,147,2019-06-21 10:30:03:115
3.4756,-6.624,5.8022,-1.1027,-0.212,0.7932,0.5835,-0.8007,2.1982,155,2019-06-21 10:30:03:123
3.4756,-6.624,5.8022,-1.1027,-0.212,0.7932,0.5835,-0.8007,2.1982,163,2019-06-21 10:30:03:131
3.5233,-6.49,5.7783,-1.392,-0.4874,0.8033,0.7465,-0.8007,2.3751,171,2019-06-21 10:30:03:139
3.4135,-6.069,5.9458,-1.392,-0.4874,0.8033,1.0011,-0.789,2.6755,179,2019-06-21 10:30:03:147
3.4135,-6.069,5.9458,-1.127,-1.0833,0.4785,1.0011,-0.789,2.6755,187,2019-06-21 10:30:03:155
3.4135,-6.069,5.9458,-1.127,-1.0833,0.4785,1.2152,-0.8231,3.0057,195,2019-06-21 10:30:03:163
2.8837,-5.5906,6.6252,-1.127,-1.0833,0.4785,1.3963,-0.8849,3.2901,203,2019-06-21 10:30:03:171
2.5115,-5.1792,7.3334,-0.9175,-1.4374,-0.3144,1.5774,-0.9552,3.6182,212,2019-06-21 10:30:03:180
2.5115,-5.1792,7.3334,-0.9175,-1.4374,-0.3144,1.5774,-0.9552,3.6182,219,2019-06-21 10:30:03:187
2.3587,-4.7103,7.3238,-0.8716,-2.1945,-0.1038,1.6285,-0.8817,3.827,227,2019-06-21 10:30:03:195
