ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.4598,-3.4902,6.9646,-0.3925,-0.0883,1.6391,-2.3246,0.7673,-0.0239,2,2019-06-21 10:30:08:835
3.4598,-3.4902,6.9646,-0.3925,-0.0883,1.6391,-2.1989,0.7183,0.0933,10,2019-06-21 10:30:08:843
3.3882,-3.7438,7.2325,-0.3925,-0.0883,1.6391,-2.036,0.6374,0.2552,17,2019-06-21 10:30:08:850
3.3882,-3.7438,7.2325,-0.5397,-0.0749,1.2761,-2.036,0.6374,0.2552,26,2019-06-21 10:30:08:859
3.5886,-4.1791,6.8593,-0.5397,-0.0749,1.2761,-1.7707,0.5202,0.5162,34,2019-06-21 10:30:08:867
3.5886,-4.1791,6.8593,-0.8337,-0.076,1.45,-1.596,0.4595,0.7069,42,2019-06-21 10:30:08:875
3.7175,-4.27,7.2804,-0.8337,-0.076,1.45,-1.4064,0.3562,0.905,50,2019-06-21 10:30:08:883
3.7175,-4.27,7.2804,-0.8337,-0.076,1.45,-1.4064,0.3562,0.905,58,2019-06-21 10:30:08:891
3.7366,-4.5666,6.5578,-1.0461,-0.0164,1.688,-1.1539,0.3029,1.1287,66,2019-06-21 10:30:08:899
3.6268,-4.8824,6.5674,-1.0461,-0.0164,1.688,-0.9323,0.2038,1.345,73,2019-06-21 10:30:08:906
3.6268,-4.8824,6.5674,-1.0412,0.1435,1.539,-0.9323,0.2038,1.345,82,2019-06-21 10:30:08:915
3.5266,-5.0642,6.4861,-1.0412,0.1435,1.539,-0.6852,0.093,1.5389,89,2019-06-21 10:30:08:922
3.5266,-5.0642,6.4861,-1.2432,-0.0151,1.8713,-0.5329,-0.0071,1.6667,98,2019-06-21 10:30:08:931
3.6745,-5.0259,6.2277,-1.2432,-0.0151,1.8713,-0.4189,-0.1126,1.7903,106,2019-06-21 10:30:08:939
3.6745,-5.0259,6.2277,-1.2432,-0.0151,1.8713,-0.4189,-0.1126,1.7903,114,2019-06-21 10:30:08:947
3.7747,-5.069,6.3664,-1.6302,-0.094,1.7125,-0.2953,-0.1871,1.916,122,2019-06-21 10:30:08:955
3.9799,-5.2077,6.376,-1.8201,-0.0268,1.6347,-0.176,-0.2425,2.0331,130,2019-06-21 10:30:08:963
3.9799,-5.2077,6.376,-1.8201,-0.0268,1.6347,-0.176,-0.2425,2.0331,137,2019-06-21 10:30:08:970
