ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.07161,-7.69762,-3.52043,-1.29313,0.96437,1.38194,1.97544,-1.46332,4.14183,3,2019-06-21 10:49:36:393
8.07161,-7.69762,-3.52043,-1.32596,0.27949,1.46318,2.13736,-1.02549,3.94369,10,2019-06-21 10:49:36:400
7.4989,-7.47277,-3.37689,-1.32596,0.27949,1.46318,2.22684,-0.75811,3.81373,19,2019-06-21 10:49:36:409
7.4989,-7.47277,-3.37689,-1.32596,0.27949,1.46318,2.22684,-0.75811,3.81373,27,2019-06-21 10:49:36:417
6.86893,-7.02308,-3.65919,-1.15763,-0.86016,1.96124,2.30461,-0.51417,3.72425,35,2019-06-21 10:49:36:425
6.86893,-7.02308,-3.65919,-1.15763,-0.86016,1.96124,2.45801,0.08345,3.59322,43,2019-06-21 10:49:36:433
6.60167,-6.87477,-4.12332,-1.39873,-1.42658,2.8849,2.50701,0.48186,3.53037,50,2019-06-21 10:49:36:440
6.06237,-6.86042,-4.21424,-1.39873,-1.42658,2.8849,2.50701,0.48186,3.53037,59,2019-06-21 10:49:36:449
6.06237,-6.86042,-4.21424,-0.72351,-2.08195,2.50614,2.52192,1.24778,3.38656,67,2019-06-21 10:49:36:457
5.00286,-6.4777,-3.0228,-0.72351,-2.08195,2.50614,2.45481,1.85605,3.22358,75,2019-06-21 10:49:36:465
3.61881,-6.27199,-0.59686,-0.72351,-2.08195,2.50614,2.36107,1.91037,3.11918,83,2019-06-21 10:49:36:473
3.61881,-6.27199,-0.59686,0.97839,-2.70812,0.23154,2.36107,1.91037,3.11918,91,2019-06-21 10:49:36:481
2.34453,-6.20023,-0.29541,0.97839,-2.70812,0.23154,2.25561,1.66749,3.03076,100,2019-06-21 10:49:36:490
1.44729,-6.04714,0.37925,2.00576,-3.13117,-0.11255,2.14801,1.39479,2.94448,107,2019-06-21 10:49:36:497
1.44729,-6.04714,0.37925,2.00576,-3.13117,-0.11255,2.13736,1.08692,2.90613,115,2019-06-21 10:49:36:505
1.36139,-6.40594,0.71898,2.00576,-3.13117,-0.11255,2.13736,1.08692,2.90613,123,2019-06-21 10:49:36:513
1.36139,-6.40594,0.71898,1.48552,-2.85705,0.227,2.11712,0.70556,2.86671,131,2019-06-21 10:49:36:521
1.46639,-6.53511,0.19265,1.48552,-2.85705,0.227,2.07025,0.42433,2.79427,139,2019-06-21 10:49:36:529
