ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
7.61171,-6.78843,-2.11417,-1.27459,-0.15116,1.62885,1.41606,-1.37915,4.48468,3,2019-06-21 10:49:48:866
7.09627,-6.67361,-2.27685,-1.13829,-1.11713,2.06968,1.4427,-0.80497,4.32489,11,2019-06-21 10:49:48:874
7.09627,-6.67361,-2.27685,-1.13829,-1.11713,2.06968,1.4427,-0.80497,4.32489,18,2019-06-21 10:49:48:881
6.42333,-6.64491,-2.23857,-0.99923,-1.60302,2.127,1.45654,-0.10296,4.08095,27,2019-06-21 10:49:48:890
5.67404,-6.67362,-2.05675,-0.99923,-1.60302,2.127,1.46294,0.34658,3.86363,35,2019-06-21 10:49:48:898
5.67404,-6.67362,-2.05675,-0.99923,-1.60302,2.127,1.47892,0.71516,3.65484,43,2019-06-21 10:49:48:906
4.85793,-6.59229,-1.73137,-0.21918,-2.04913,1.94132,1.50235,0.93247,3.46203,51,2019-06-21 10:49:48:914
4.85793,-6.59229,-1.73137,-0.21918,-2.04913,1.94132,1.50235,0.93247,3.46203,59,2019-06-21 10:49:48:922
3.51683,-6.47747,-1.25767,0.93072,-2.38919,1.49515,1.513,0.99852,3.35018,67,2019-06-21 10:49:48:930
3.51683,-6.47747,-1.25767,0.93072,-2.38919,1.49515,1.55348,0.96443,3.16269,75,2019-06-21 10:49:48:938
2.4764,-6.68797,-0.16672,1.27408,-2.38643,0.9167,1.55348,0.96443,3.16269,83,2019-06-21 10:49:48:946
1.79392,-6.54923,-0.05188,1.27408,-2.38643,0.9167,1.58864,0.81636,3.02207,91,2019-06-21 10:49:48:954
1.79392,-6.54923,-0.05188,1.27408,-2.38643,0.9167,1.58544,0.51702,2.90063,99,2019-06-21 10:49:48:962
1.48371,-6.32917,0.0821,1.39501,-2.97113,1.12353,1.58651,0.16548,2.79517,107,2019-06-21 10:49:48:970
1.48371,-6.32917,0.0821,1.39501,-2.97113,1.12353,1.60142,-0.17327,2.71634,115,2019-06-21 10:49:48:978
1.37871,-6.03734,-0.20021,0.78795,-3.37059,1.76942,1.60142,-0.17327,2.71634,123,2019-06-21 10:49:48:986
1.67461,-6.04213,-0.33419,0.78795,-3.37059,1.76942,1.66534,-0.54931,2.64391,131,2019-06-21 10:49:48:994
1.67461,-6.04213,-0.33419,0.78795,-3.37059,1.76942,1.66534,-0.54931,2.64391,138,2019-06-21 10:49:49:001
2.02778,-5.97037,-1.14762,-0.17322,-3.48156,2.80233,1.74523,-0.79645,2.5704,147,2019-06-21 10:49:49:010
2.38573,-5.98472,-1.12369,-0.17322,-3.48156,2.80233,1.81128,-0.92535,2.5491,155,2019-06-21 10:49:49:018
2.38573,-5.98472,-1.12369,-0.17322,-3.48156,2.80233,1.90822,-0.887,2.53951,164,2019-06-21 10:49:49:027
2.95844,-6.30046,-1.77444,-1.42224,-3.27474,3.68412,1.90822,-0.887,2.53951,172,2019-06-21 10:49:49:035
3.31161,-6.51096,-1.98019,-1.42224,-3.27474,3.68412,1.99983,-0.27234,2.46068,181,2019-06-21 10:49:49:044
3.31161,-6.51096,-1.98019,-2.11366,-2.7363,3.61734,2.00302,0.29012,2.33604,187,2019-06-21 10:49:49:050
2.61481,-6.89846,-0.22414,-2.11366,-2.7363,3.61734,2.01368,0.70557,2.21354,195,2019-06-21 10:49:49:058
2.61481,-6.89846,-0.22414,-2.11366,-2.7363,3.61734,2.01368,0.70557,2.21354,203,2019-06-21 10:49:49:066
1.20213,-7.35294,1.2209,-0.60086,-2.04103,1.54096,2.0222,1.0113,2.09423,211,2019-06-21 10:49:49:074
-0.37283,-7.59215,3.13485,-0.60086,-2.04103,1.54096,2.01474,1.186,1.96001,220,2019-06-21 10:49:49:083
-0.37283,-7.59215,3.13485,1.57563,-1.61041,-0.89249,1.95615,1.15192,1.81726,227,2019-06-21 10:49:49:090
-2.10528,-7.72131,4.38371,1.57563,-1.61041,-0.89249,1.80702,1.01876,1.65001,235,2019-06-21 10:49:49:098
-3.43206,-7.75959,5.70433,1.57563,-1.61041,-0.89249,1.80702,1.01876,1.65001,243,2019-06-21 10:49:49:106
-3.43206,-7.75959,5.70433,3.38034,-1.40036,-2.4499,1.58864,0.77588,1.47425,251,2019-06-21 10:49:49:114
-3.82341,-7.79786,6.97711,3.38034,-1.40036,-2.4499,1.31806,0.45417,1.30061,259,2019-06-21 10:49:49:122
-3.35569,-7.86962,7.34555,2.92701,-1.21903,-3.51919,1.01659,0.25496,1.04601,267,2019-06-21 10:49:49:130
-3.35569,-7.86962,7.34555,2.92701,-1.21903,-3.51919,1.01659,0.25496,1.04601,275,2019-06-21 10:49:49:138
-2.86412,-7.7835,7.14937,2.92701,-1.21903,-3.51919,0.55107,0.28479,0.66571,284,2019-06-21 10:49:49:147
