ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.51913,0.56958,8.84754,-2.27941,-0.92974,-2.36536,-2.5424,-3.60236,3.63462,3,2019-06-21 10:50:01:672
8.98937,-0.31068,8.68965,-0.97219,-0.27844,-2.21698,-2.5424,-3.60236,3.63462,11,2019-06-21 10:50:01:680
8.45008,-1.31532,7.76138,-0.97219,-0.27844,-2.21698,-2.50192,-3.97201,3.99148,19,2019-06-21 10:50:01:688
8.45008,-1.31532,7.76138,-0.97219,-0.27844,-2.21698,-2.37622,-4.37894,4.42717,27,2019-06-21 10:50:01:696
8.11123,-2.4874,6.91446,-0.00871,0.52778,-1.74288,-2.19725,-4.68041,4.76379,35,2019-06-21 10:50:01:704
8.11123,-2.4874,6.91446,-0.00871,0.52778,-1.74288,-2.19725,-4.68041,4.76379,43,2019-06-21 10:50:01:712
7.95374,-3.74081,5.7948,0.53385,1.14185,-1.03497,-1.96396,-5.00851,5.07485,51,2019-06-21 10:50:01:720
7.53375,-5.17123,3.8952,0.53385,1.14185,-1.03497,-1.51442,-5.36217,5.49883,59,2019-06-21 10:50:01:728
7.53375,-5.17123,3.8952,0.53385,1.14185,-1.03497,-1.51442,-5.36217,5.49883,67,2019-06-21 10:50:01:736
7.27604,-6.12803,2.54108,1.05433,1.94213,0.5784,-1.20656,-5.42183,5.72466,75,2019-06-21 10:50:01:744
7.27604,-6.12803,2.54108,1.05433,1.94213,0.5784,-0.88485,-5.36963,5.91215,82,2019-06-21 10:50:01:751
6.95151,-7.02264,1.45013,1.22106,2.25434,1.17576,-0.88485,-5.36963,5.91215,91,2019-06-21 10:50:01:760
6.95628,-7.72589,0.3831,1.22106,2.25434,1.17576,-0.48005,-5.18321,6.10177,98,2019-06-21 10:50:01:767
6.95628,-7.72589,0.3831,1.22106,2.25434,1.17576,-0.16793,-4.9382,6.16142,107,2019-06-21 10:50:01:776
7.23787,-8.23778,-0.23415,0.34067,2.18445,1.70352,-0.16793,-4.9382,6.16142,115,2019-06-21 10:50:01:784
7.40969,-8.57266,-0.69828,0.34067,2.18445,1.70352,0.12715,-4.6101,6.14864,123,2019-06-21 10:50:01:792
7.40969,-8.57266,-0.69828,-0.49325,1.60382,1.61798,0.58947,-3.88359,5.98778,131,2019-06-21 10:50:01:800
7.31901,-8.42914,-1.02365,-0.49325,1.60382,1.61798,0.58947,-3.88359,5.98778,139,2019-06-21 10:50:01:808
7.31901,-8.42914,-1.02365,-0.49325,1.60382,1.61798,0.97936,-2.95894,5.71721,147,2019-06-21 10:50:01:816
7.08516,-8.04164,-1.51649,-0.85899,0.09589,2.12626,1.14128,-2.2793,5.49989,155,2019-06-21 10:50:01:824
7.08516,-7.0944,-1.82272,-0.85899,0.09589,2.12626,1.22437,-1.65612,5.23997,163,2019-06-21 10:50:01:832
6.62223,-7.0944,-1.82272,-0.9519,-1.55637,2.50527,1.22437,-1.65612,5.23997,171,2019-06-21 10:50:01:840
6.00657,-6.439,-1.99498,-0.9519,-1.55637,2.50527,1.29361,-0.93068,4.914,179,2019-06-21 10:50:01:848
5.2525,-6.00365,-2.03326,-0.9519,-1.55637,2.50527,1.3799,-0.34159,4.63277,187,2019-06-21 10:50:01:856
5.2525,-6.00365,-2.03326,-0.59616,-2.83508,2.63651,1.3799,-0.34159,4.63277,195,2019-06-21 10:50:01:864
4.17867,-5.52525,-2.10981,-0.11429,-3.36876,2.89302,1.43742,0.13671,4.35793,203,2019-06-21 10:50:01:872
4.17867,-5.52525,-2.10981,-0.11429,-3.36876,2.89302,1.45447,0.57347,4.04581,211,2019-06-21 10:50:01:880
3.03326,-5.30519,-2.04282,1.05874,-3.96977,2.63229,1.4811,0.81422,3.81678,219,2019-06-21 10:50:01:888
1.60149,-5.35303,-0.99493,1.05874,-3.96977,2.63229,1.4811,0.81422,3.81678,227,2019-06-21 10:50:01:896
1.60149,-5.35303,-0.99493,1.67726,-3.80227,2.15917,1.54714,0.92394,3.57603,235,2019-06-21 10:50:01:904
0.44175,-5.80273,-0.59779,1.67726,-3.80227,2.15917,1.59508,0.8547,3.30119,243,2019-06-21 10:50:01:912
0.44175,-5.80273,-0.59779,2.87124,-3.24482,1.50463,1.60999,0.68,3.07429,251,2019-06-21 10:50:01:920
-0.72753,-6.23807,0.33527,2.87124,-3.24482,1.50463,1.60999,0.68,3.07429,258,2019-06-21 10:50:01:927
-1.30023,-6.74996,1.07214,2.87124,-3.24482,1.50463,1.67924,-0.0561,2.65457,267,2019-06-21 10:50:01:936
-1.30023,-6.74996,1.07214,3.1747,-2.35751,0.53584,1.81559,-0.6111,2.41382,275,2019-06-21 10:50:01:944
-1.15228,-7.52497,1.27789,3.1747,-2.35751,0.53584,1.9839,-0.95625,2.14431,283,2019-06-21 10:50:01:952
-0.61774,-7.88855,0.80419,2.0184,-1.56698,1.40197,2.07871,-1.05958,1.85349,290,2019-06-21 10:50:01:959
-0.61774,-7.88855,0.80419,2.0184,-1.56698,1.40197,2.07871,-1.05958,1.85349,299,2019-06-21 10:50:01:968
-0.25502,-7.85985,1.55063,2.0184,-1.56698,1.40197,2.04249,-1.03294,1.58718,307,2019-06-21 10:50:01:976
0.26997,-7.83115,2.55546,1.12201,-1.57541,0.51437,1.92318,-0.81563,1.35282,315,2019-06-21 10:50:01:984
0.26997,-7.83115,2.55546,1.12201,-1.57541,0.51437,1.79109,-0.57169,1.22499,323,2019-06-21 10:50:01:992
0.87132,-7.85985,3.28755,1.12201,-1.57541,0.51437,1.79109,-0.57169,1.22499,331,2019-06-21 10:50:02:000
0.87132,-7.85985,3.28755,-0.05368,-1.40887,-0.46922,1.56312,-0.23187,1.1387,339,2019-06-21 10:50:02:008
1.27699,-8.02251,3.99571,-0.05368,-1.40887,-0.46922,1.26804,0.17613,1.05881,347,2019-06-21 10:50:02:016
